2026-09-08 15:08:22,2026-09-08 15:08:22,0.06
2026-09-08 15:08:22,2026-09-08 15:08:22,0.13
2026-09-08 15:08:22,2026-09-08 15:08:23,0.46
2026-09-08 15:08:24,2026-09-08 15:08:24,0.4
2026-09-08 15:08:24,2026-09-08 15:08:25,0.74
2026-09-08 15:08:25,2026-09-08 15:08:26,0.27
2026-09-08 15:08:26,2026-09-08 15:08:26,0.27
2026-09-08 15:08:38,2026-09-08 15:08:38,0.54
2026-09-08 15:09:01,2026-09-08 15:09:01,0.19
2026-09-08 15:09:01,2026-09-08 15:09:02,0.13
2026-09-08 15:09:32,2026-09-08 15:09:33,1.01
2026-09-08 15:09:34,2026-09-08 15:09:35,0.34
2026-09-08 15:09:36,2026-09-08 15:09:36,0.11
2026-09-08 15:09:37,2026-09-08 15:09:37,0.13
2026-09-08 15:09:41,2026-09-08 15:09:41,0.06
2026-09-08 15:09:41,2026-09-08 15:09:42,1.41
2026-09-08 15:09:44,2026-09-08 15:09:44,0.06
2026-09-08 15:09:44,2026-09-08 15:09:44,0.13
2026-09-08 15:09:44,2026-09-08 15:09:44,0.06
2026-09-08 15:09:47,2026-09-08 15:09:47,0.26
2026-09-08 15:09:47,2026-09-08 15:09:47,0.19
2026-09-08 15:09:53,2026-09-08 15:09:54,1.01
2026-09-08 15:10:09,2026-09-08 15:10:09,0.26
2026-09-08 15:10:09,2026-09-08 15:10:09,0.2
2026-09-08 15:10:09,2026-09-08 15:10:10,0.4
2026-09-08 15:10:10,2026-09-08 15:10:10,0.14
2026-09-08 15:10:11,2026-09-08 15:10:11,0.46
2026-09-08 15:10:11,2026-09-08 15:10:12,0.74
2026-09-08 15:10:12,2026-09-08 15:10:12,0.08
2026-09-08 15:10:12,2026-09-08 15:10:13,0.26
2026-09-08 15:10:13,2026-09-08 15:10:13,0.06
2026-09-08 15:10:15,2026-09-08 15:10:16,1.35
2026-09-08 15:10:17,2026-09-08 15:10:18,1.07
2026-09-08 15:10:21,2026-09-08 15:10:21,0.15
2026-09-09 13:59:52,2026-09-09 13:59:55,3.46
2026-09-09 13:59:59,2026-09-09 13:59:59,0.05
2026-09-09 14:00:00,2026-09-09 14:00:02,2.43
2026-09-09 14:00:02,2026-09-09 14:00:04,1.31
2026-09-09 14:00:04,2026-09-09 14:00:04,0.04
2026-09-09 14:00:05,2026-09-09 14:00:05,0.17
2026-09-09 14:00:06,2026-09-09 14:00:06,0.53
2026-09-09 14:00:08,2026-09-09 14:00:08,0.03
2026-09-09 14:00:08,2026-09-09 14:00:08,0.27
2026-09-09 14:00:08,2026-09-09 14:00:08,0.24
2026-09-09 14:00:09,2026-09-09 14:00:09,0.11
2026-09-09 14:00:09,2026-09-09 14:00:09,0.6
2026-09-09 14:00:10,2026-09-09 14:00:11,0.63
2026-09-09 14:00:17,2026-09-09 14:00:17,0.14
2026-09-09 14:00:18,2026-09-09 14:00:19,0.84
2026-09-09 14:00:19,2026-09-09 14:00:20,0.97
2026-09-09 14:37:28,2026-09-09 14:37:29,1.19
2026-09-09 14:37:30,2026-09-09 14:37:30,0.04
2026-09-09 14:37:30,2026-09-09 14:37:30,0.19
2026-09-09 14:37:31,2026-09-09 14:37:31,0.16
2026-09-09 14:37:32,2026-09-09 14:37:32,0.6
2026-09-09 14:37:33,2026-09-09 14:37:33,0.53
2026-09-09 14:37:34,2026-09-09 14:37:34,0.37
2026-09-09 14:37:34,2026-09-09 14:37:34,0.23
2026-09-09 14:37:35,2026-09-09 14:37:36,0.77
2026-09-09 14:37:36,2026-09-09 14:37:36,0.15
2026-09-09 14:37:36,2026-09-09 14:37:37,0.28
2026-09-09 14:37:37,2026-09-09 14:37:37,0.29
2026-09-09 14:37:38,2026-09-09 14:37:41,3.09
2026-09-09 14:37:41,2026-09-09 14:37:44,2.6
2026-09-09 14:37:44,2026-09-09 14:37:45,0.99
2026-09-09 14:37:45,2026-09-09 14:37:52,6.57
2026-09-09 14:37:52,2026-09-09 14:37:52,0.18
2026-09-09 14:37:55,2026-09-09 14:37:55,0.05
2026-09-09 14:37:55,2026-09-09 14:37:57,1.61
2026-09-09 14:38:00,2026-09-09 14:38:00,0.34
2026-09-09 14:38:00,2026-09-09 14:38:01,0.31
2026-09-09 14:38:06,2026-09-09 14:38:08,2.03
2026-09-09 14:38:18,2026-09-09 14:38:18,0.13
2026-09-09 14:38:18,2026-09-09 14:38:18,0.26
2026-09-09 14:38:20,2026-09-09 14:38:20,0.28
2026-09-09 14:38:20,2026-09-09 14:38:20,0.29
2026-09-09 14:38:22,2026-09-09 14:38:23,0.05
2026-09-09 14:38:23,2026-09-09 14:38:24,1.04
2026-09-09 14:38:24,2026-09-09 14:38:26,1.16
2026-09-09 14:38:27,2026-09-09 14:38:27,0.65
2026-09-09 14:38:30,2026-09-09 14:38:30,0.69
2026-09-09 14:38:31,2026-09-09 14:38:32,0.39
2026-09-09 14:38:32,2026-09-09 14:38:32,0.04
2026-09-09 14:38:32,2026-09-09 14:38:32,0.04
2026-09-09 14:38:32,2026-09-09 14:38:32,0.26
2026-09-09 14:38:41,2026-09-09 14:38:41,0.59
2026-09-09 14:38:42,2026-09-09 14:38:43,0.43
2026-09-09 14:38:45,2026-09-09 14:38:45,0.19
2026-09-09 14:38:46,2026-09-09 14:38:46,0.19
2026-09-09 14:38:46,2026-09-09 14:38:47,0.16
2026-09-09 14:38:48,2026-09-09 14:38:48,0.2
2026-09-09 14:38:55,2026-09-09 14:38:57,1.47
2026-09-09 14:38:58,2026-09-09 14:38:59,0.77
2026-09-09 14:38:59,2026-09-09 14:39:01,1.83
2026-09-09 14:39:03,2026-09-09 14:39:03,0.58
2026-09-09 14:39:08,2026-09-09 14:39:09,1.25
2026-09-09 14:39:13,2026-09-09 14:39:14,0.77
2026-09-09 14:39:14,2026-09-09 14:39:15,0.62
2026-09-09 14:39:27,2026-09-09 14:39:29,1.83
2026-09-09 14:39:29,2026-09-09 14:39:29,0.18
2026-09-09 14:39:33,2026-09-09 14:39:36,2.94
2026-09-09 14:39:40,2026-09-09 14:39:41,0.16
2026-09-09 14:39:43,2026-09-09 14:39:44,1.81
2026-09-09 14:39:44,2026-09-09 14:39:44,0.08
2026-09-09 14:39:47,2026-09-09 14:39:47,0.12
2026-09-09 14:40:01,2026-09-09 14:40:01,0.61
2026-09-09 14:40:06,2026-09-09 14:40:07,0.19
2026-09-09 14:40:08,2026-09-09 14:40:09,1.04
2026-09-09 14:40:09,2026-09-09 14:40:09,0.04
2026-09-09 14:40:09,2026-09-09 14:40:10,0.61
2026-09-09 14:40:10,2026-09-09 14:40:10,0.16
2026-09-09 14:40:10,2026-09-09 14:40:10,0.12
2026-09-09 14:40:10,2026-09-09 14:40:13,2.31
2026-09-09 14:40:13,2026-09-09 14:40:14,0.73
2026-09-09 14:40:14,2026-09-09 14:40:14,0.69
2026-09-09 14:40:15,2026-09-09 14:40:17,2.04
2026-09-09 14:40:19,2026-09-09 14:40:19,0.27
